# Photometry of EPIC-206208968
# 
# Description
# 
#     This photometry was produced by Erik Petigura using the `k2phot`
#     code. We used a stationary 26.0 pixel aperture to
#     construct simple aperture photometry from the K2 target pixel
#     file. We then modeled time- and position-dependent photometric
#     variability. The size and shape of the aperture was chosen to
#     minimize noise on three-hour timescales.
# 
# Attribution
# 
#     If you use this photometry, please cite
# 
#     1. Petigura et al. 2015, ApJ, 811, 102
#     2. Aigrain et al. 2016, MNRAS, 459, 2408
# 
# Code Availability
# 
#     Public URL: https://github.com/petigura/k2phot
#     Version: v1.0
#     Git SHA: 0e63443fee2083618488daec2635a9d1af284731
# 
# Column Description
# 
#     t (float): Time [BJD_TDB]
#     cad (int): Unique cadence number
#     fbg (float): Background flux [e-/s/pixel]
#     fsap (float): Simple aperture photometry [e-/s]
#     fdt_t_rollmed (float): Flux after removing variability associated with
#          pixel position [e-/s]
#     fdt_t_roll_2D (float): Flux after removing variability associated with
#          pixel position and time [e-/s]
#     bgmask (bool): Outlier in background flux
#     thrustermask (bool): Thruster fire
#     fdtmask (bool): Observation excluded from Gaussian process model
#     fmask (bool): Observation ignored in transit search
#
t,cad,fsap,fbg,fdt_t_rollmed,fdt_t_roll_2D,bgmask,thrustermask,fdtmask,fmask
2456991.426220,100300,411341.360235,25.087800,411423.309691,411486.437373,False,False,False,False
2456991.446652,100301,411416.012478,25.514521,411500.353531,411533.835759,False,False,False,False
2456991.467084,100302,411237.072714,26.029168,411316.253249,411319.775852,False,False,False,False
2456991.487516,100303,411870.293240,25.281343,411943.561881,411916.872702,False,False,False,False
2456991.507948,100304,412276.327858,26.108395,412331.754053,412274.663285,False,False,False,False
2456991.528380,100305,413278.229372,25.452540,413311.836583,413224.215594,False,False,False,False
2456991.548812,100306,414142.599697,25.561304,414146.020009,414027.801499,False,False,False,False
2456991.569244,100307,414777.772465,25.461348,414750.610874,414601.788110,False,False,False,False
2456991.589676,100308,415344.309656,26.220778,415292.733188,415113.359245,False,False,False,False
2456991.610108,100309,415959.612869,25.888863,415891.178882,415681.365579,False,False,False,False
2456991.630540,100310,416491.435724,25.882598,416422.490595,416182.408020,False,False,False,False
2456991.650972,100311,416898.290667,25.940585,416834.645196,416564.519607,False,False,False,False
2456991.671404,100312,417293.434391,26.406912,417237.732710,416937.845637,False,False,False,False
2456991.691836,100313,417249.569427,26.750000,417200.197242,416870.884441,False,False,False,False
2456991.712268,100314,417030.742813,27.587868,416986.600292,416628.249267,False,False,False,False
2456991.732700,100315,417593.846134,26.559843,417558.636025,417171.684753,False,False,False,False
2456991.753132,100316,420063.026232,25.734424,419120.426404,418705.361905,False,True,True,True
2456991.773564,100317,417282.291294,25.105230,416086.745835,415644.101402,False,True,True,True
2456991.793996,100318,415481.067797,24.264728,414328.924674,413859.278265,False,False,False,False
2456991.814428,100319,414429.960785,26.617645,413309.828303,412813.800794,False,False,False,False
2456991.834860,100320,414138.543320,24.953346,413068.735335,412546.987538,False,False,False,False
2456991.855292,100321,413977.860802,24.803989,412979.878430,412433.109212,False,False,False,False
2456991.875724,100322,413060.101583,24.733941,412120.444240,411549.388533,False,False,False,False
2456991.896156,100323,415171.763712,24.451186,414282.908382,413688.333947,False,False,False,False
2456991.916588,100324,414626.228094,26.538888,413800.571784,413183.277593,False,False,False,False
2456991.937020,100325,413023.971910,23.509402,412272.932889,411633.746168,False,False,False,False
2456991.957452,100326,412749.221748,25.397060,412114.339904,411454.113733,False,False,False,False
2456991.977884,100327,413192.494268,25.392304,412653.627775,411973.238553,False,False,False,False
2456991.998316,100328,413197.359928,25.812529,412759.812658,412060.157547,False,False,False,False
2456992.018748,100329,413007.505417,25.459137,412675.900605,411957.894973,False,False,False,False
2456992.039180,100330,413246.441929,24.569586,412997.715223,412262.290086,False,False,False,False
2456992.059612,100331,412857.760668,25.066073,412680.463598,411928.563078,False,False,False,False
2456992.080044,100332,412729.280428,25.819217,412602.516392,411835.095113,False,False,False,False
2456992.100476,100333,412649.871107,25.261479,412604.479649,411822.500529,False,False,False,False
2456992.120908,100334,412351.680323,26.066283,412351.360367,411555.791714,False,False,False,False
2456992.141340,100335,411620.373367,26.574768,411647.134425,410838.947738,False,False,False,False
2456992.161772,100336,411473.231853,25.753618,411524.567854,410704.735609,False,False,False,False
2456992.182204,100337,411741.856157,25.044803,411807.047172,410976.540141,False,False,False,False
2456992.202636,100338,411750.389503,25.136341,411821.200532,410980.985705,False,False,False,False
2456992.223068,100339,412392.335476,24.756556,412462.906339,411613.944845,False,False,False,False
2456992.243500,100340,416053.497007,25.614583,416116.708609,415259.953321,False,False,False,False
2456992.263932,100341,415489.200964,25.337823,415538.735861,414675.129516,False,False,False,False
2456992.284364,100342,415342.615892,25.272655,415373.124731,414503.597918,False,False,False,False
2456992.304796,100343,416019.552061,26.114743,416029.334091,415154.803366,False,False,False,False
2456992.325228,100344,417098.185375,26.521357,417083.391957,416204.758047,False,False,False,False
2456992.345660,100345,417174.253849,26.964521,417137.517615,416255.663714,False,False,False,False
2456992.366092,100346,417608.681601,26.457719,417555.087365,416670.877528,False,False,False,False
2456992.386523,100347,417654.492496,25.000441,417594.719642,416708.997285,False,False,False,False
2456992.406955,100348,417858.478186,25.349381,417796.877263,416910.463750,False,False,False,False
2456992.427387,100349,417620.597496,27.121830,417563.799437,416677.492786,False,False,False,False
2456992.447819,100350,417086.214441,26.545463,417038.868990,416153.442681,False,False,False,False
2456992.468251,100351,416294.428520,26.523830,416259.635284,415375.837147,False,False,False,False
2456992.488683,100352,415714.000307,24.705890,414515.247762,413633.799041,False,True,True,True
2456992.509115,100353,415366.009026,23.790630,414068.096597,413189.691021,False,False,False,False
2456992.529547,100354,417292.728743,25.536687,416046.220360,415171.523391,False,False,False,False
2456992.549979,100355,417850.392763,24.973132,416693.978962,415823.627202,False,False,False,False
2456992.570411,100356,415323.585896,24.510717,414332.919786,413467.520307,False,False,False,False
2456992.590843,100357,413775.964260,25.448122,412931.035017,412071.164959,False,False,False,False
2456992.611275,100358,413045.562292,24.333604,412373.655041,411519.861359,False,False,False,False
2456992.631707,100359,414548.307674,25.544657,414093.827364,413246.626412,False,False,False,False
2456992.652139,100360,413069.555756,24.574158,412783.303327,411943.180788,False,False,False,False
2456992.672571,100361,413007.177322,24.690422,412844.572882,412011.983829,False,False,False,False
2456992.693003,100362,413163.088221,24.588012,413115.861856,412291.230583,False,False,False,False
2456992.713435,100363,413208.484020,25.219744,413231.119897,412414.840148,False,False,False,False
2456992.754299,100365,412827.626707,24.233029,412358.493730,411559.977521,False,True,True,True
2456992.774731,100366,412556.750368,24.550853,412048.108302,411258.944360,False,False,False,False
2456992.795163,100367,414732.337675,24.681310,414137.164134,413357.627072,False,False,False,False
2456992.815595,100368,413580.023951,25.170508,412897.840405,412128.176173,False,False,False,False
2456992.836027,100369,411666.081566,24.311207,410884.261595,410124.688077,False,False,False,False
2456992.856459,100370,411358.877985,25.048865,410479.609429,409730.317094,False,False,False,False
2456992.876891,100371,411361.523277,25.362225,410395.117932,409656.270546,False,False,False,False
2456992.897323,100372,411660.568972,25.181445,410614.222499,409885.957890,False,False,False,False
2456992.917755,100373,411927.818277,25.135467,410799.203621,410081.634538,False,False,False,False
2456992.938187,100374,412525.417627,24.932418,411330.602113,410623.816872,False,False,False,False
2456992.958619,100375,413786.147785,24.607878,412532.817942,411836.881632,False,False,False,False
2456992.979051,100376,414583.179667,23.640067,413275.244260,412590.199454,False,False,False,False
2456992.999483,100377,415173.965847,24.651346,413862.184048,413188.051806,False,False,False,False
2456993.019914,100378,415900.119699,25.630210,414610.735161,413947.515952,False,False,False,False
2456993.040346,100379,416516.723780,25.634444,415269.583814,414617.258719,False,False,False,False
2456993.060778,100380,418995.322987,25.322508,417809.639702,417168.171096,False,False,False,False
2456993.081210,100381,418059.585220,24.727676,416960.570606,416329.903441,False,False,False,False
2456993.101642,100382,417698.242468,25.944955,416705.189988,416085.252537,False,False,False,False
2456993.122074,100383,418370.745890,25.088958,417503.468671,416894.173866,False,False,False,False
2456993.142506,100384,417481.819975,25.190312,416762.369989,416163.616265,False,False,False,False
2456993.162938,100385,416516.520994,25.587522,415955.496677,415367.168824,False,False,False,False
2456993.183370,100386,415941.264927,25.751509,415506.859358,414928.829813,False,False,False,False
2456993.203802,100387,418443.927679,25.448808,418088.703206,417520.832865,False,False,False,False
2456993.224234,100388,417221.946127,25.852136,416925.672465,416367.811485,False,False,False,False
2456993.244666,100389,415490.809877,24.767467,415256.364912,414708.353931,False,False,False,False
2456993.265098,100390,414447.412277,26.755157,414277.183168,413738.854049,False,False,False,False
2456993.285530,100391,413710.640383,25.680408,413624.661682,413095.838285,False,False,False,False
2456993.305962,100392,413030.745745,25.833415,413020.924677,412501.423788,False,False,False,False
2456993.326394,100393,412877.159971,25.865956,412912.937546,412402.569802,False,False,False,False
2456993.346826,100394,413168.678278,25.721198,413221.505254,412720.075629,False,False,False,False
2456993.367258,100395,412759.693922,25.819722,412822.509249,412329.817908,False,False,False,False
2456993.387690,100396,412800.138035,25.466269,412862.906544,412378.749640,False,False,False,False
2456993.408122,100397,413087.215130,26.308512,413143.052382,412667.222431,False,False,False,False
2456993.428554,100398,413136.259657,26.400525,413178.786099,412711.072692,False,False,False,False
2456993.448986,100399,412844.350363,24.657815,412868.272889,412408.463347,False,False,False,False
2456993.469418,100400,412508.197115,25.920680,412512.570477,412060.450104,False,False,False,False
2456993.489849,100401,412321.578121,27.033152,412307.676717,411863.029365,False,False,False,False
2456993.510281,100402,412435.522297,25.847395,412407.998331,411970.606899,False,False,False,False
2456993.530713,100403,412022.578913,25.468863,411980.759552,411550.406120,False,False,False,False
2456993.551145,100404,411722.851439,27.847020,411671.680379,411248.146617,False,False,False,False
2456993.571577,100405,411521.097162,26.401153,411469.875803,411052.943323,False,False,False,False
2456993.592009,100406,411690.420383,26.471830,411643.877694,411233.328058,False,False,False,False
2456993.612441,100407,411746.563375,24.782258,411701.419677,411297.034692,False,False,False,False
2456993.632873,100408,412253.048447,26.016411,412215.889484,411817.451287,False,False,False,False
2456993.653305,100409,412876.225077,26.330848,412846.570403,412453.861538,False,False,False,False
2456993.673737,100410,413646.181309,26.929121,413626.009030,413238.812512,False,False,False,False
2456993.694169,100411,414566.729601,25.483165,414555.931105,414174.030305,False,False,False,False
2456993.714601,100412,415384.521894,25.630696,414184.979642,413808.158412,False,True,True,True
2456993.735033,100413,416099.593338,25.072617,414777.799288,414405.841798,False,True,True,True
2456993.755465,100414,416700.984785,26.153241,415407.253909,415039.944477,False,False,False,False
2456993.775897,100415,418379.558664,25.450179,417149.354275,416786.477366,False,False,False,False
2456993.796329,100416,418013.376923,25.085052,416904.528037,416545.868008,False,False,False,False
2456993.816761,100417,417775.243847,26.154291,416801.005391,416446.346322,False,False,False,False
2456993.837192,100418,417728.134972,25.870724,416883.865236,416532.990723,False,False,False,False
2456993.857625,100419,417064.810081,24.810383,416352.569544,416005.262481,False,False,False,False
2456993.878056,100420,416554.441376,25.501282,415978.513721,415634.555992,False,False,False,False
2456993.898488,100421,415829.589884,25.580680,415409.120045,415068.292362,False,False,False,False
2456993.918920,100422,414994.672674,25.556504,414708.076205,414370.157789,False,False,False,False
2456993.939352,100423,414498.695492,26.068583,414332.788826,413997.557094,False,False,False,False
2456993.959784,100424,415024.828285,26.152805,414943.913235,414611.143601,False,False,False,False
2456993.980216,100425,413609.290264,26.736223,413596.614899,413266.080456,False,False,False,False
2456994.000648,100426,412916.837444,25.751253,412950.975422,412622.446632,False,False,False,False
2456994.021080,100427,412512.992809,24.866915,412567.785789,412241.030277,False,False,False,False
2456994.041512,100428,412332.913544,25.779411,412388.722198,412063.504459,False,False,False,False
2456994.061944,100429,412465.494858,25.566452,412501.816531,412177.897655,False,False,False,False
2456994.082376,100430,412571.489014,25.639030,412581.236825,412258.374309,False,False,False,False
2456994.102808,100431,412646.161276,26.716195,412629.504156,412307.451656,False,False,False,False
2456994.123240,100432,412993.529764,26.505004,412958.503850,412637.010982,False,False,False,False
2456994.143672,100433,413042.646189,25.472404,412995.306057,412674.118227,False,False,False,False
2456994.164104,100434,412780.173035,27.182770,412734.473172,412413.331425,False,False,False,False
2456994.184535,100435,412493.050528,27.018762,412450.361556,412129.002443,False,False,False,False
2456994.204967,100436,412580.317072,25.961402,412542.688850,412220.844339,False,False,False,False
2456994.225399,100437,412407.929640,26.123654,412378.278306,412055.675701,False,False,False,False
2456994.245831,100438,412135.395874,25.533394,412116.044153,411792.406080,False,False,False,False
2456994.266263,100439,411507.464998,26.058642,411497.395125,411172.439523,False,False,False,False
2456994.286695,100440,411896.808620,26.483614,411887.589736,411561.029869,False,False,False,False
2456994.307127,100441,411849.973820,26.024206,411835.106119,411506.650689,False,False,False,False
2456994.327559,100442,411982.369490,25.837087,411951.676091,411621.029307,False,False,False,False
2456994.347991,100443,412601.655289,25.796852,412544.965054,412211.826826,False,False,False,False
2456994.368423,100444,413208.061304,25.541762,413112.497067,412776.563127,False,False,False,False
2456994.388855,100445,413807.638617,24.685876,413656.476624,413317.438774,False,False,False,False
2456994.409287,100446,414763.867523,25.926926,414569.269662,414226.816090,False,False,False,False
2456994.429719,100447,415386.192951,27.637487,415165.945266,414819.760746,False,False,False,False
2456994.450151,100448,416030.331686,26.033463,415713.353449,415363.119723,False,True,True,True
2456994.470582,100449,416546.547960,25.821635,415754.113684,415399.509901,False,True,True,True
2456994.491014,100450,416922.588562,25.720573,416329.805555,415970.508558,False,False,False,False
2456994.511446,100451,417412.995605,24.605186,417039.312711,416674.997567,False,False,False,False
2456994.531878,100452,418144.223516,25.812013,417987.522970,417617.863424,False,False,False,False
2456994.552310,100453,417658.607111,25.824111,417632.701243,417257.370231,False,False,False,False
2456994.572742,100454,417428.861525,26.048665,417461.560709,417080.230901,False,False,False,False
2456994.593174,100455,416823.685108,26.463438,416879.882257,416492.226627,False,False,False,False
2456994.613606,100456,415935.005527,25.614813,415984.179714,415589.872137,False,False,False,False
2456994.634038,100457,415156.365520,25.869181,415184.664172,414783.380043,False,False,False,False
2456994.654470,100458,414305.051460,26.035717,414309.958980,413901.375864,False,False,False,False
2456994.674902,100459,413695.586554,25.320931,413680.038132,413263.836419,False,False,False,False
2456994.715766,100461,412818.590704,25.030702,411543.213637,411110.830625,False,True,True,True
2456994.736197,100462,412470.656481,26.272258,411187.056841,410746.120232,False,True,True,True
2456994.756629,100463,412616.808556,25.084728,411390.469732,410940.678101,False,False,False,False
2456994.777061,100464,412569.392225,26.091962,411422.683238,410963.741621,False,False,False,False
2456994.797493,100465,412521.666395,24.494626,411499.932292,411031.552643,False,False,False,False
2456994.817925,100466,412596.750626,24.310883,411716.221181,411238.123212,False,False,False,False
2456994.838357,100467,412683.211460,25.080465,411963.631746,411475.543788,False,False,False,False
2456994.858789,100468,412831.338150,25.057632,412288.457100,411790.116461,False,False,False,False
2456994.879221,100469,412698.215986,26.545575,412319.791260,411810.945261,False,False,False,False
2456994.899653,100470,412575.707476,25.818225,412337.887308,411818.293809,False,False,False,False
2456994.920085,100471,412461.203362,25.295612,412333.074900,411802.502792,False,False,False,False
2456994.940517,100472,411965.421194,25.822732,411933.010385,411391.240544,False,False,False,False
2456994.960949,100473,412033.629276,26.141989,412057.063601,411503.889281,False,False,False,False
2456994.981381,100474,412834.892406,25.610643,412884.384269,412319.611734,False,False,False,False
2456995.001812,100475,411803.986849,26.643039,411858.463624,411281.912699,False,False,False,False
2456995.022244,100476,411836.332342,25.193757,411878.288825,411289.793405,False,False,False,False
2456995.042676,100477,412018.328880,25.589794,412036.872635,411436.281163,False,False,False,False
2456995.063108,100478,412580.936947,25.309908,412576.187592,411963.363499,False,False,False,False
2456995.083540,100479,414430.494614,26.343208,414406.527666,413781.349760,False,False,False,False
2456995.103972,100480,414836.426950,27.037337,414802.837015,414165.199831,False,False,False,False
2456995.124404,100481,415248.061697,26.715821,415208.921687,414558.735793,False,False,False,False
2456995.144836,100482,416783.121050,26.307178,416742.077508,416079.269755,False,False,False,False
2456995.165268,100483,417043.706892,26.133039,417006.775846,416331.289512,False,False,False,False
2456995.185700,100484,417151.025463,25.240595,416252.399222,415564.194407,False,True,True,True
2456995.206132,100485,417239.908995,25.719487,416129.985143,415429.038497,False,False,False,False
2456995.226564,100486,417393.354799,25.080798,416415.026503,415701.331518,False,False,False,False
2456995.246995,100487,417270.849497,25.442145,416423.563910,415697.130838,False,False,False,False
2456995.267427,100488,417494.899178,25.737904,416751.213827,416012.069683,False,False,False,False
2456995.287859,100489,416769.182850,25.733236,416172.520679,415420.708859,False,False,False,False
2456995.308291,100490,416325.981840,26.058499,415878.011830,415113.592305,False,False,False,False
2456995.328723,100491,415342.896008,26.338366,415053.044869,414276.093760,False,False,False,False
2456995.349155,100492,414556.580400,25.059474,414382.442033,413593.051134,False,False,False,False
2456995.369587,100493,413972.684874,26.840642,413864.270422,413062.547216,False,False,False,False
2456995.390019,100494,413374.913919,26.061782,413313.780429,412499.847441,False,False,False,False
2456995.410451,100495,413144.666090,26.341786,413135.271461,412309.265861,False,False,False,False
2456995.430883,100496,413001.187378,26.097633,413030.665534,412192.738632,False,False,False,False
2456995.451315,100497,412653.288368,25.319523,412701.782740,411852.099367,False,False,False,False
2456995.471746,100498,412330.483034,26.328990,412380.010372,411518.748505,False,False,False,False
2456995.492178,100499,412309.708643,25.194167,412353.921904,411481.271672,False,False,False,False
2456995.512610,100500,412502.731594,24.961596,412539.068342,411655.231507,False,False,False,False
2456995.533042,100501,412625.405861,25.603138,412653.326285,411758.515609,False,False,False,False
2456995.553474,100502,412751.434065,26.505124,412766.499303,411860.937669,False,False,False,False
2456995.573906,100503,413050.490551,25.582911,413053.720638,412137.640087,False,False,False,False
2456995.594338,100504,413831.529129,24.969406,413824.613122,412898.254328,False,False,False,False
2456995.614770,100505,413014.005526,26.731677,413001.166713,412064.777961,False,False,False,False
2456995.635202,100506,412606.524593,25.604258,412584.404929,411638.241078,False,False,False,False
2456995.655634,100507,412618.117935,27.441940,412590.962650,411635.284521,False,False,False,False
2456995.676065,100508,413294.607738,25.873880,413235.788752,412270.862049,False,True,True,True
2456995.696497,100509,413146.339926,24.612329,411802.873197,410828.967441,False,True,True,True
2456995.716929,100510,417975.229698,24.526501,416703.764223,415721.152071,False,False,False,False
2456995.737361,100511,418209.414175,25.922090,417065.875172,416074.831332,False,False,False,False
2456995.757793,100512,414239.926214,26.412667,413295.393173,412296.193336,False,False,False,False
2456995.778225,100513,413697.500578,25.667882,412960.635146,411953.555283,False,False,False,False
2456995.798657,100514,413833.364714,25.043233,413286.988572,412272.303836,False,False,False,False
2456995.819089,100515,414379.616547,26.303177,413977.003160,412954.987003,False,False,False,False
2456995.839521,100516,415415.571493,25.122514,415136.495100,414107.418367,False,False,False,False
2456995.859953,100517,416139.146309,26.194065,415981.743125,414945.873171,False,False,False,False
2456995.880385,100518,418884.971498,25.480922,418848.443016,417806.042845,False,False,False,False
2456995.900816,100519,421329.722622,26.303347,421367.500016,420318.827452,False,False,False,False
2456995.921248,100520,422190.060156,27.170274,422233.257861,421178.564756,False,False,False,False
2456995.941680,100521,419818.453802,26.111009,419845.145050,418784.676522,False,False,False,False
2456995.962112,100522,418855.867893,26.334784,418863.010697,417797.004418,False,False,False,False
2456995.982544,100523,418060.782450,25.541205,418046.362489,416975.048010,False,False,False,False
2456996.002976,100524,417137.328011,25.908466,417107.259350,416030.857478,False,False,False,False
2456996.023408,100525,416270.008175,26.942942,416233.254122,415151.976349,False,False,False,False
2456996.043840,100526,415591.007290,25.950884,415560.738972,414474.786934,False,False,False,False
2456996.064272,100527,415103.573456,26.409950,415089.834433,413999.399535,False,False,False,False
2456996.084703,100528,414579.734865,26.477038,414578.637444,413483.900330,False,False,False,False
2456996.105135,100529,413725.034208,26.438016,413727.818162,412628.948438,False,False,False,False
2456996.125567,100530,413055.588642,25.920790,413047.218134,411944.374150,False,False,False,False
2456996.145999,100531,413027.904774,37.325598,412991.068688,411884.397208,True,False,True,True
2456996.166431,100532,412830.475737,25.647595,412251.554764,411141.190882,False,True,True,True
2456996.186863,100533,412564.843079,26.039711,411700.197408,410586.264518,False,False,False,False
2456996.207295,100534,412603.728325,25.276905,411980.940711,410863.550394,False,False,False,False
2456996.227727,100535,413087.025524,25.399141,412651.454132,411530.706268,False,False,False,False
2456996.248159,100536,412959.151066,26.481894,412636.900836,411512.883777,False,False,False,False
2456996.268590,100537,413031.116371,25.730457,412806.298443,411679.089116,False,False,False,False
2456996.289022,100538,412855.985418,26.052773,412727.141875,411596.806090,False,False,False,False
2456996.309454,100539,412655.607204,26.229815,412607.972692,411474.565523,False,False,False,False
2456996.329886,100540,413946.673311,25.489284,413961.580177,412825.146263,False,False,False,False
2456996.350318,100541,412302.181107,26.839447,412345.467018,411206.041076,False,False,False,False
2456996.370750,100542,411834.797888,26.454606,411881.933922,410739.541298,False,False,False,False
2456996.391182,100543,411585.746162,27.301426,411621.587784,410476.245007,False,False,False,False
2456996.411614,100544,411367.377802,26.841269,411383.258664,410234.974051,False,False,False,False
2456996.432046,100545,411319.800865,26.003513,411315.638236,410164.412671,False,False,False,False
2456996.452477,100546,411528.067154,27.180916,411507.334338,410353.161988,False,False,False,False
2456996.472909,100547,411905.256166,26.920558,411873.270740,410716.139807,False,False,False,False
2456996.493341,100548,412911.360260,27.122589,412876.618023,411716.511681,False,False,False,False
2456996.513773,100549,413710.239107,26.091983,413684.930772,412521.828012,False,False,False,False
2456996.534205,100550,414224.406361,26.343443,414207.423588,413041.300102,False,False,False,False
2456996.554637,100551,420280.448654,25.914955,420274.914066,419105.743294,False,False,False,False
2456996.575069,100552,420333.814354,27.605343,420337.373963,419165.128018,False,False,False,False
2456996.595501,100553,419880.436356,27.528748,419876.858485,418701.509236,False,False,False,False
2456996.615933,100554,419129.249851,27.245642,419091.828611,417913.348636,False,False,False,False
2456996.636364,100555,419343.955597,27.240448,419256.848118,418075.211816,False,False,False,False
2456996.677228,100557,418244.836395,26.029137,417471.102940,416283.089733,False,True,True,True
2456996.697660,100558,417576.765057,26.701380,417621.093251,416429.868419,False,True,True,True
2456996.718092,100559,417119.192526,26.600579,417153.003346,415958.559190,False,False,False,False
2456996.738524,100560,416156.449615,26.195862,416175.187294,414977.523254,False,False,False,False
2456996.758956,100561,415276.251917,25.337440,415280.536024,414079.659719,False,False,False,False
2456996.779388,100562,414520.861996,26.194094,414509.831824,413305.760079,False,False,False,False
2456996.799819,100563,413655.258987,26.887009,413632.201915,412424.961759,False,False,False,False
2456996.820251,100564,413142.542171,26.254107,413110.563896,411900.193534,False,False,False,False
2456996.840683,100565,413058.791233,26.043875,413025.122982,411811.672728,False,False,False,False
2456996.861115,100566,412727.308332,25.865056,412696.155689,411479.688864,False,False,False,False
2456996.881547,100567,412517.515032,24.733066,412500.349272,411280.943044,False,False,False,False
2456996.901979,100568,412448.822273,26.560261,412159.759375,410937.505618,False,True,True,True
2456996.922411,100569,412514.967422,25.348389,411880.410335,410655.416296,False,True,True,True
2456996.942843,100570,412940.067434,25.977456,412522.958205,411295.347247,False,False,False,False
2456996.963274,100571,412703.205408,25.010756,412483.020837,411252.933104,False,False,False,False
2456996.983706,100572,412540.298344,25.279928,412453.357479,411220.950396,False,False,False,False
2456997.004138,100573,412556.824169,25.994234,412544.876414,411310.325228,False,False,False,False
2456997.024570,100574,412927.342808,26.790709,412956.060535,411719.558776,False,False,False,False
2456997.045002,100575,412502.944012,26.511126,412545.448703,411307.208478,False,False,False,False
2456997.065434,100576,412015.412600,26.022380,412058.267484,410818.519799,False,False,False,False
2456997.085866,100577,412034.371098,26.740187,412068.054265,410827.049241,False,False,False,False
2456997.106298,100578,412353.785442,26.819201,412370.056816,411128.063771,False,False,False,False
2456997.126730,100579,412131.099941,25.236246,412126.291206,410883.598722,False,False,False,False
2456997.147161,100580,412532.010351,26.030992,412514.183893,411271.099777,False,False,False,False
2456997.167593,100581,412183.991365,26.519664,412155.218887,410912.070025,False,False,False,False
2456997.188025,100582,412690.688946,25.546816,412658.810266,411415.942425,False,False,False,False
2456997.208457,100583,413172.045883,26.214287,413144.657378,411902.434902,False,False,False,False
2456997.228889,100584,417283.693342,27.261685,417265.013746,416023.819173,False,False,False,False
2456997.249321,100585,415987.261286,26.115737,415980.794049,414741.027640,False,False,False,False
2456997.269753,100586,416224.341564,26.114283,416228.869559,414990.948747,False,False,False,False
2456997.290185,100587,416786.028103,25.931528,416789.790011,415554.148777,False,False,False,False
2456997.310616,100588,419052.185982,26.905605,419050.141191,417817.229294,False,False,False,False
2456997.331048,100589,419012.146673,26.897279,418998.443777,417768.726028,False,False,False,False
2456997.351480,100590,418045.950182,27.123691,418010.881255,416784.836614,False,False,False,False
2456997.371912,100591,417827.614447,27.666940,417765.818289,416543.938840,False,False,False,False
2456997.392344,100592,417942.023916,26.434999,417787.776393,416570.566438,False,True,True,True
2456997.412776,100593,417003.622383,26.128422,416591.550567,415379.525449,False,True,True,True
2456997.433208,100594,417030.001650,27.034495,416731.425632,415525.110590,False,False,False,False
2456997.453639,100595,416731.944494,25.941659,416523.801880,415323.730821,False,False,False,False
2456997.474071,100596,415603.716080,26.919693,415483.303624,414290.017835,False,False,False,False
2456997.494503,100597,419656.155087,26.375383,419587.557886,418401.604688,False,False,False,False
2456997.514935,100598,420181.884789,26.881504,420157.126619,418979.057932,False,False,False,False
2456997.535367,100599,415694.652861,27.027501,415709.538200,414539.909260,False,False,False,False
2456997.555799,100600,415752.699749,27.061518,415788.509814,414627.877442,False,False,False,False
2456997.576231,100601,414913.169489,27.248168,414957.103407,413806.024648,False,False,False,False
2456997.596662,100602,413953.242023,26.323622,413992.577145,412851.607667,False,False,False,False
2456997.617094,100603,413495.562693,27.432883,413526.776547,412396.469055,False,False,False,False
2456997.637526,100604,413316.469376,26.060020,413336.116037,412217.018663,False,False,False,False
2456997.657958,100605,413231.894337,27.953894,413244.478584,412137.133258,False,False,False,False
2456997.678390,100606,413325.876154,27.057601,413325.658862,412230.599671,False,False,False,False
2456997.698822,100607,413060.135881,27.508441,413054.990279,411972.741881,False,False,False,False
2456997.719254,100608,412897.953112,26.401927,412887.787564,411818.863347,False,False,False,False
2456997.739685,100609,412636.976969,26.125358,412628.069835,411572.970391,False,False,False,False
2456997.760117,100610,412377.479517,26.958053,412373.514273,411332.725966,False,False,False,False
2456997.780549,100611,412293.268589,26.608984,412286.837682,411260.830614,False,False,False,False
2456997.800981,100612,412002.373104,25.312044,411979.093419,410968.320021,False,False,False,False
2456997.821413,100613,411630.062157,26.697826,411602.500460,410607.394144,False,False,False,False
2456997.841845,100614,411348.242865,26.929406,411336.210286,410357.183432,False,False,False,False
2456997.862277,100615,411478.795742,26.219194,411488.353033,410525.795698,False,False,False,False
2456997.882709,100616,411940.444000,26.044357,410821.991524,409876.270206,False,True,True,True
2456997.903140,100617,412355.329203,25.751769,411009.797029,410081.252741,False,False,False,False
2456997.923572,100618,413562.926376,25.977409,412272.464180,411361.411306,False,False,False,False
2456997.944004,100619,414802.905102,24.814341,413575.100592,412681.825807,False,False,False,False
2456997.964436,100620,422404.854050,27.962288,421248.164312,420372.924788,False,False,False,False
2456997.984868,100621,420433.434906,25.295975,419367.260196,418510.282640,False,False,False,False
2456998.005300,100622,418400.352661,25.756134,417456.065932,416617.545701,False,False,False,False
2456998.025732,100623,417932.490429,25.751635,417134.654212,416314.753690,False,False,False,False
2456998.046163,100624,418509.108107,25.824803,417847.142386,417045.990327,False,False,False,False
2456998.066595,100625,417945.172585,27.284725,417383.055646,416600.746145,False,False,False,False
2456998.087027,100626,417469.122108,26.270390,417028.852439,416265.444070,False,False,False,False
2456998.107459,100627,417086.874472,26.728654,416782.859571,416038.374601,False,False,False,False
2456998.127891,100628,416728.640781,26.140112,416560.731633,415835.155324,False,False,False,False
